energy_centers,transmission_bigaperture_15um,effectivearea_bigaperture_15um,effectivearea_smallaperture_50um,transmission_smallaperture_50um,energy_widths
6.106250762939453,0.9935004260545627,0.009935004038480976,0.00019589829350263784,0.9794914922572255,0.03749990463256836
6.143750190734863,0.9936214755070618,0.009936214532978912,0.00019597672554456615,0.9798836524767739,0.03749990463256836
6.18125057220459,0.9937425280380546,0.009937425058261782,0.00019605515958115484,0.9802758226696244,0.03749990463256836
6.21875,0.9938617643694106,0.00993861742154869,0.00019613243210145177,0.9806621852808695,0.03749990463256836
6.256250381469727,0.9939698363724856,0.009939698141555285,0.000196202564870933,0.981012849137134,0.03750038146972656
6.293750762939453,0.9940779083755605,0.009940778861561878,0.0001962726976404142,0.9813635129933986,0.03749990463256836
6.331250190734863,0.9941859776302503,0.009941859554084621,0.00019634282862634501,0.9817141679319109,0.03749990463256836
6.36875057220459,0.9942940496333252,0.009942940274091214,0.00019641296139582623,0.9820648317881755,0.03749990463256836
6.40625,0.9943943418191923,0.009943943195927467,0.0001964781587021896,0.9823908183282276,0.03749990463256836
6.443750381469727,0.9944906156008072,0.009944905933722098,0.00019654080682090125,0.9827040589296988,0.03750038146972656
6.481250762939453,0.994586889382422,0.009945868671516726,0.00019660345493961284,0.9830172995311699,0.03749990463256836
6.518750190734863,0.994683160715693,0.009946831384827918,0.0001966661014651166,0.9833305321666016,0.03749990463256836
6.55625057220459,0.9947788258933097,0.009947788036582703,0.000196728371092223,0.9836418803099989,0.03749990463256836
6.59375,0.9948642294164942,0.009948642071795459,0.00019678425891272723,0.9839213194195794,0.03749990463256836
6.631250381469727,0.9949496351116357,0.009949496128727784,0.000196840148154554,0.9842007656357725,0.03750038146972656
6.668750762939453,0.9950350408067772,0.009950350185660109,0.0001968960373963807,0.9844802118519655,0.03749990463256836
6.706250190734863,0.9951204443299617,0.009951204220872865,0.000196951925216885,0.9847596509615462,0.03749990463256836
6.74375057220459,0.9952024696094346,0.009952024473649259,0.0001970057997440195,0.9850290236040237,0.03749990463256836
6.78125,0.9952775495471659,0.00995277527300979,0.00019705553474743607,0.9852776986273886,0.03749990463256836
6.818750381469727,0.9953526313943077,0.009953526091464427,0.00019710527101569848,0.9855263799749828,0.03750038146972656
6.856250762939453,0.9954277132414496,0.009954276909919063,0.0001971550072839609,0.9857750613225771,0.03749990463256836
6.893750190734863,0.9955027931791808,0.009955027709279593,0.00019720474228737746,0.986023736345942,0.03749990463256836
6.93125057220459,0.995572884889904,0.00995572862637116,0.0001972517374104448,0.9862587119672147,0.03749990463256836
6.968750476837158,0.9956374282360655,0.009956374059818347,0.00019729568463853028,0.9864784481131931,0.03750038146972656
7.006250381469727,0.9957019715822271,0.009957019493265537,0.00019733963186661574,0.9866981842591714,0.03749990463256836
7.043750762939453,0.9957665157491017,0.009957664934919857,0.00019738357965352053,0.9869179231992464,0.03749990463256836
7.081250190734863,0.9958310582745501,0.009958310360159914,0.0001974275263227867,0.9871376565511282,0.03749990463256836
7.11875057220459,0.9958899689314265,0.00995889946671551,0.00019746875374136342,0.9873437936492193,0.03749990463256836
7.156250476837158,0.9959429284223666,0.009959429061613075,0.0001975071072360801,0.9875355611276471,0.03750038146972656
7.193750381469727,0.9959958879133068,0.009959958656510639,0.00019754546073079676,0.9877273286060748,0.03749990463256836
7.231250762939453,0.9960488480776635,0.009960488258142369,0.00019758381471320454,0.9879190985229583,0.03749990463256836
7.268750190734863,0.9961018068951872,0.00996101784630577,0.00019762216772023004,0.9881108635629302,0.03749990463256836
7.30625057220459,0.9961496380107256,0.009961496157450461,0.0001976584213863349,0.9882921318980337,0.03749990463256836
7.343750476837158,0.9961885733105037,0.00996188551043954,0.0001976910320545786,0.9884551852433713,0.03750038146972656
7.381250381469727,0.9962275086102816,0.009962274863428615,0.0001977236427228223,0.9886182385887089,0.03749990463256836
7.418750762939453,0.9962664444051489,0.009962664221368586,0.00019775625380573315,0.9887812940073822,0.03749990463256836
7.456250190734863,0.9963053792098377,0.009963053569406771,0.00019778886405930974,0.9889443452793841,0.03749990463256836
7.49375057220459,0.996342380411957,0.009963423581419694,0.00019782080895737307,0.9891040697737359,0.03749990463256836
7.531250476837158,0.9963631451423479,0.009963631228718961,0.00019784716251646092,0.9892358375725039,0.03750038146972656
7.568750381469727,0.996383909872739,0.009963838876018231,0.0001978735160755488,0.989367605371272,0.03749990463256836
7.606250762939453,0.9964046748671679,0.009964046525957879,0.00019789986996974034,0.9894993748455585,0.03749990463256836
7.643750190734863,0.996425439333521,0.00996425417061677,0.00019792622319372453,0.9896311409688081,0.03749990463256836
7.68125057220459,0.99644620432795,0.009964461820556417,0.00019795257708791607,0.9897629104430946,0.03749990463256836
7.718750476837158,0.9964496670764272,0.009964496448040415,0.0001979738290325219,0.989869170168808,0.03750038146972656
7.756250381469727,0.9964458263861375,0.009964458041138378,0.00019799292750539434,0.9899646625355826,0.03749990463256836
7.793750762939453,0.9964419856470108,0.009964419633747968,0.00019801202622111706,0.9900601561166086,0.03749990463256836
7.831250190734863,0.9964381450055583,0.009964381227334302,0.00019803112445113927,0.9901556472691319,0.03749990463256836
7.86875057220459,0.9964343042664315,0.009964342819943893,0.00019805022316686196,0.9902511408501578,0.03749990463256836
7.906250476837158,0.9964252434251606,0.00996425221153321,0.00019806796300204954,0.9903398400283363,0.03750038146972656
7.943750381469727,0.996387914821206,0.009963878925502006,0.00019807834564626947,0.9903917532507475,0.03749990463256836
7.981250286102295,0.9963505862172514,0.009963505639470804,0.0001980887282904894,0.9904436664731585,0.037499427795410156
8.018750190734863,0.9963132576132967,0.0099631323534396,0.0001980991109347093,0.9904955796955696,0.03750038146972656
8.056249618530273,0.996275929484001,0.009962759072154987,0.00019810949344690679,0.9905474922578683,0.037499427795410156
8.09375,0.9962386004053875,0.009962385781377195,0.00019811987622314918,0.9905994061403918,0.03750038146972656
8.131250381469727,0.9961804860105474,0.009961804637441785,0.00019812527561459091,0.9906264030982824,0.03750038146972656
8.168750762939453,0.9960976288456674,0.009960976065811504,0.00019812474280164372,0.9906237390334791,0.037499427795410156
8.206250190734863,0.9960147737879327,0.009960147515252676,0.00019812421000224646,0.9906210750364256,0.03750038146972656
